Time (mm-dd-yyyy H:M:S),Time (.1s Delta),Wheatstone Voltage (V),Range,Log Amp Voltage,Battery Voltage
01-22-2025 07:56:35 PM,98540,0.00000,0,1372.10000,3.77000
01-22-2025 07:56:40 PM,98594,0.00000,0,1372.10000,3.77000
01-22-2025 07:56:45 PM,98642,0.00000,0,1372.10000,3.77000
01-22-2025 08:01:25 PM,101444,0.00000,0,1372.10000,3.77000
01-22-2025 08:04:22 PM,103211,0.00000,0,1372.10000,3.77000
01-22-2025 08:04:27 PM,103259,0.00000,0,1372.10000,3.77000
01-22-2025 08:04:32 PM,103312,0.00000,0,1372.10000,3.77000
01-22-2025 08:04:37 PM,103360,0.00000,0,1372.10000,3.77000
01-22-2025 08:07:11 PM,104900,0.00000,0,1372.10000,3.77000
01-22-2025 08:07:16 PM,104948,0.00000,0,1372.10000,3.77000
01-22-2025 08:07:21 PM,105001,0.00000,0,1372.10000,3.77000
01-22-2025 08:07:26 PM,105050,0.00000,0,1372.10000,3.77000
01-22-2025 08:07:31 PM,105103,0.00000,0,1372.10000,3.77000
01-22-2025 08:10:02 PM,106608,0.00000,0,1372.10000,3.77000
01-22-2025 08:10:06 PM,106656,0.00000,0,1372.10000,3.77000
01-22-2025 08:10:12 PM,106710,0.00000,0,1372.10000,3.77000
01-22-2025 08:10:17 PM,106758,0.00000,0,1372.10000,3.77000
01-22-2025 08:12:52 PM,108315,0.00000,0,1372.10000,3.77000
01-22-2025 08:12:57 PM,108363,0.00000,0,1372.10000,3.77000
01-22-2025 08:13:02 PM,108416,0.00000,0,1372.10000,3.77000
01-22-2025 08:13:07 PM,108464,0.00000,0,1372.10000,3.77000
01-22-2025 08:15:43 PM,110018,0.00000,0,1372.10000,3.77000
01-22-2025 08:15:48 PM,110071,0.00000,0,1372.10000,3.77000
01-22-2025 08:15:53 PM,110119,0.00000,0,1372.10000,3.77000
01-22-2025 08:15:58 PM,110172,0.00000,0,1372.10000,3.77000
01-22-2025 08:18:34 PM,111727,0.00000,0,1372.10000,3.77000
01-22-2025 08:18:38 PM,111775,0.00000,0,1372.10000,3.77000
01-22-2025 08:18:44 PM,111828,0.00000,0,1372.10000,3.77000
01-22-2025 08:18:48 PM,111877,0.00000,0,1372.10000,3.77000
01-22-2025 08:21:24 PM,113430,0.00000,0,1372.10000,3.77000
01-22-2025 08:21:29 PM,113483,0.00000,0,1372.10000,3.77000
01-22-2025 08:21:34 PM,113531,0.00000,0,1372.10000,3.77000
01-22-2025 08:21:39 PM,113585,0.00000,0,1372.10000,3.77000
01-22-2025 08:24:15 PM,115138,0.00000,0,1372.10000,3.77000
01-22-2025 08:24:19 PM,115186,0.00000,0,1372.10000,3.77000
01-22-2025 08:24:25 PM,115239,0.00000,0,1372.10000,3.77000
01-22-2025 08:24:30 PM,115288,0.00000,0,1372.10000,3.77000
01-22-2025 08:27:05 PM,116845,0.00000,0,1372.10000,3.77000
01-22-2025 08:27:10 PM,116893,0.00000,0,1372.10000,3.77000
01-22-2025 08:27:15 PM,116946,0.00000,0,1372.10000,3.77000
01-22-2025 08:27:20 PM,116995,0.00000,0,1372.10000,3.77000
01-22-2025 08:32:00 PM,119794,0.00000,0,1372.10000,3.77000
01-22-2025 08:34:58 PM,121568,0.00000,0,1372.10000,3.77000
01-22-2025 08:35:02 PM,121616,0.00000,0,1372.10000,3.77000
01-22-2025 08:35:08 PM,121669,0.00000,0,1372.10000,3.77000
01-22-2025 08:35:13 PM,121717,0.00000,0,1372.10000,3.77000
01-22-2025 08:37:46 PM,123251,0.00000,0,1372.10000,3.77000
01-22-2025 08:37:51 PM,123300,0.00000,0,1372.10000,3.77000
01-22-2025 08:37:56 PM,123353,0.00000,0,1372.10000,3.77000
01-22-2025 08:38:01 PM,123401,0.00000,0,1372.10000,3.77000
01-22-2025 08:40:36 PM,124955,0.00000,0,1372.10000,3.77000
01-22-2025 08:40:42 PM,125008,0.00000,0,1372.10000,3.77000
01-22-2025 08:40:46 PM,125056,0.00000,0,1372.10000,3.77000
01-22-2025 08:40:52 PM,125109,0.00000,0,1372.10000,3.77000
01-22-2025 08:43:27 PM,126663,0.00000,0,1372.10000,3.77000
01-22-2025 08:43:32 PM,126711,0.00000,0,1372.10000,3.77000
01-22-2025 08:43:37 PM,126764,0.00000,0,1372.10000,3.77000
01-22-2025 08:43:42 PM,126812,0.00000,0,1372.10000,3.77000
01-22-2025 08:46:17 PM,128366,0.00000,0,1372.10000,3.77000
01-22-2025 08:46:23 PM,128419,0.00000,0,1372.10000,3.77000
01-22-2025 08:46:28 PM,128467,0.00000,0,1372.10000,3.77000
01-22-2025 08:46:33 PM,128521,0.00000,0,1372.10000,3.77000
01-22-2025 08:49:08 PM,130075,0.00000,0,1372.10000,3.77000
01-22-2025 08:49:13 PM,130123,0.00000,0,1372.10000,3.77000
01-22-2025 08:49:18 PM,130177,0.00000,0,1372.10000,3.77000
01-22-2025 08:49:23 PM,130225,0.00000,0,1372.10000,3.77000
01-22-2025 08:51:59 PM,131778,0.00000,0,1372.10000,3.77000
01-22-2025 08:52:04 PM,131831,0.00000,0,1372.10000,3.77000
01-22-2025 08:52:09 PM,131880,0.00000,0,1372.10000,3.77000
01-22-2025 08:52:14 PM,131933,0.00000,0,1372.10000,3.77000
01-22-2025 08:54:50 PM,133487,0.00000,0,1372.10000,3.77000
01-22-2025 08:54:54 PM,133536,0.00000,0,1372.10000,3.77000
01-22-2025 08:55:00 PM,133589,0.00000,0,1372.10000,3.77000
01-22-2025 08:55:05 PM,133637,0.00000,0,1372.10000,3.77000
01-22-2025 08:57:40 PM,135191,0.00000,0,1372.10000,3.77000
01-22-2025 08:57:45 PM,135244,0.00000,0,1372.10000,3.77000
01-22-2025 08:57:50 PM,135292,0.00000,0,1372.10000,3.77000
01-22-2025 08:57:55 PM,135345,0.00000,0,1372.10000,3.77000
01-22-2025 09:02:35 PM,138145,0.00000,0,1372.10000,3.77000
01-22-2025 09:05:33 PM,139918,0.00000,0,1372.10000,3.77000
01-22-2025 09:05:37 PM,139966,0.00000,0,1372.10000,3.77000
01-22-2025 09:05:43 PM,140020,0.00000,0,1372.10000,3.77000
01-22-2025 09:05:48 PM,140068,0.00000,0,1372.10000,3.77000
01-22-2025 09:08:21 PM,141602,0.00000,0,1372.10000,3.76000
01-22-2025 09:08:26 PM,141650,0.00000,0,1372.10000,3.76000
01-22-2025 09:08:31 PM,141703,0.00000,0,1372.10000,3.76000
01-22-2025 09:08:36 PM,141752,0.00000,0,1372.10000,3.76000
01-22-2025 09:11:11 PM,143305,0.00000,0,1372.10000,3.76000
01-22-2025 09:11:17 PM,143358,0.00000,0,1372.10000,3.76000
01-22-2025 09:11:22 PM,143407,0.00000,0,1372.10000,3.76000
01-22-2025 09:11:27 PM,143460,0.00000,0,1372.10000,3.76000
01-22-2025 09:14:02 PM,145015,0.00000,0,1372.10000,3.77000
01-22-2025 09:14:07 PM,145063,0.00000,0,1372.10000,3.77000
01-22-2025 09:14:12 PM,145116,0.00000,0,1372.10000,3.77000
01-22-2025 09:14:17 PM,145164,0.00000,0,1372.10000,3.77000
01-22-2025 09:16:53 PM,146719,0.00000,0,1372.10000,3.76000
01-22-2025 09:16:58 PM,146768,0.00000,0,1372.10000,3.76000
01-22-2025 09:17:03 PM,146821,0.00000,0,1372.10000,3.76000
01-22-2025 09:17:08 PM,146869,0.00000,0,1372.10000,3.76000
01-22-2025 09:19:43 PM,148426,0.00000,0,1372.10000,3.77000
01-22-2025 09:19:48 PM,148475,0.00000,0,1372.10000,3.77000
01-22-2025 09:19:54 PM,148528,0.00000,0,1372.10000,3.77000
01-22-2025 09:19:58 PM,148576,0.00000,0,1372.10000,3.77000
01-22-2025 09:22:34 PM,150130,0.00000,0,1372.10000,3.77000
01-22-2025 09:22:39 PM,150183,0.00000,0,1372.10000,3.77000
01-22-2025 09:22:44 PM,150231,0.00000,0,1372.10000,3.77000
01-22-2025 09:22:49 PM,150284,0.00000,0,1372.10000,3.77000
01-22-2025 09:25:25 PM,151838,0.00000,0,1372.10000,3.76000
01-22-2025 09:25:29 PM,151886,0.00000,0,1372.10000,3.76000
01-22-2025 09:25:35 PM,151940,0.00000,0,1372.10000,3.76000
01-22-2025 09:25:40 PM,151988,0.00000,0,1372.10000,3.76000
01-22-2025 09:28:15 PM,153542,0.00000,0,1372.10000,3.76000
01-22-2025 09:28:20 PM,153595,0.00000,0,1372.10000,3.76000
01-22-2025 09:28:25 PM,153643,0.00000,0,1372.10000,3.76000
01-22-2025 09:28:30 PM,153696,0.00000,0,1372.10000,3.76000
01-22-2025 09:31:06 PM,155250,0.00000,0,1372.10000,3.76000
01-22-2025 09:31:11 PM,155298,0.00000,0,1372.10000,3.76000
01-22-2025 09:31:16 PM,155351,0.00000,0,1372.10000,3.76000
01-22-2025 09:31:21 PM,155400,0.00000,0,1372.10000,3.76000
01-22-2025 09:33:56 PM,156953,0.00000,0,1372.10000,3.77000
01-22-2025 09:34:01 PM,157006,0.00000,0,1372.10000,3.77000
01-22-2025 09:34:06 PM,157055,0.00000,0,1372.10000,3.77000
01-22-2025 09:34:12 PM,157108,0.00000,0,1372.10000,3.77000
01-22-2025 09:36:47 PM,158662,0.00000,0,1372.10000,3.76000
01-22-2025 09:36:52 PM,158711,0.00000,0,1372.10000,3.76000
01-22-2025 09:36:57 PM,158764,0.00000,0,1372.10000,3.76000
01-22-2025 09:37:02 PM,158812,0.00000,0,1372.10000,3.76000
01-22-2025 09:39:37 PM,160366,0.00000,0,1372.10000,3.76000
01-22-2025 09:39:43 PM,160419,0.00000,0,1372.10000,3.76000
01-22-2025 09:39:48 PM,160467,0.00000,0,1372.10000,3.76000
01-22-2025 09:39:53 PM,160521,0.00000,0,1372.10000,3.76000
01-22-2025 09:42:28 PM,162074,0.00000,0,1372.10000,3.76000
01-22-2025 09:42:33 PM,162123,0.00000,0,1372.10000,3.76000
01-22-2025 09:42:38 PM,162176,0.00000,0,1372.10000,3.76000
01-22-2025 09:42:43 PM,162224,0.00000,0,1372.10000,3.76000
01-22-2025 09:45:19 PM,163778,0.00000,0,1372.10000,3.76000
01-22-2025 09:45:24 PM,163831,0.00000,0,1372.10000,3.76000
01-22-2025 09:45:29 PM,163879,0.00000,0,1372.10000,3.76000
01-22-2025 09:45:34 PM,163932,0.00000,0,1372.10000,3.76000
01-22-2025 09:48:10 PM,165487,0.00000,0,1372.10000,3.76000
01-22-2025 09:48:14 PM,165535,0.00000,0,1372.10000,3.76000
01-22-2025 09:48:20 PM,165589,0.00000,0,1372.10000,3.76000
01-22-2025 09:48:25 PM,165637,0.00000,0,1372.10000,3.76000
01-22-2025 09:51:00 PM,167190,0.00000,0,1372.10000,3.76000
01-22-2025 09:51:05 PM,167244,0.00000,0,1372.10000,3.76000
01-22-2025 09:51:10 PM,167292,0.00000,0,1372.10000,3.76000
01-22-2025 09:51:15 PM,167345,0.00000,0,1372.10000,3.76000
01-22-2025 09:53:51 PM,168899,0.00000,0,1372.10000,3.76000
01-22-2025 09:53:56 PM,168947,0.00000,0,1372.10000,3.76000
01-22-2025 09:54:01 PM,169000,0.00000,0,1372.10000,3.76000
01-22-2025 09:54:06 PM,169049,0.00000,0,1372.10000,3.76000
01-22-2025 09:56:41 PM,170602,0.00000,0,1372.10000,3.76000
01-22-2025 09:56:46 PM,170655,0.00000,0,1372.10000,3.76000
01-22-2025 09:56:51 PM,170704,0.00000,0,1372.10000,3.76000
01-22-2025 09:56:57 PM,170757,0.00000,0,1372.10000,3.76000
01-22-2025 09:57:01 PM,170805,0.00000,0,1372.10000,3.76000
01-22-2025 09:59:32 PM,172311,0.00000,0,1372.10000,3.76000
01-22-2025 09:59:37 PM,172364,0.00000,0,1372.10000,3.76000
01-22-2025 09:59:42 PM,172412,0.00000,0,1372.10000,3.76000
01-22-2025 09:59:47 PM,172465,0.00000,0,1372.10000,3.76000
01-22-2025 10:02:23 PM,174019,0.00000,0,1372.10000,3.76000
01-22-2025 10:02:28 PM,174067,0.00000,0,1372.10000,3.76000
01-22-2025 10:02:33 PM,174121,0.00000,0,1372.10000,3.76000
01-22-2025 10:02:38 PM,174169,0.00000,0,1372.10000,3.76000
01-22-2025 10:05:13 PM,175723,0.00000,0,1372.10000,3.76000
01-22-2025 10:05:18 PM,175776,0.00000,0,1372.10000,3.76000
01-22-2025 10:05:23 PM,175824,0.00000,0,1372.10000,3.76000
01-22-2025 10:05:29 PM,175877,0.00000,0,1372.10000,3.76000
01-22-2025 10:08:04 PM,177431,0.00000,0,1372.10000,3.76000
01-22-2025 10:08:09 PM,177479,0.00000,0,1372.10000,3.76000
01-22-2025 10:08:14 PM,177533,0.00000,0,1372.10000,3.76000
01-22-2025 10:08:19 PM,177581,0.00000,0,1372.10000,3.76000
01-22-2025 10:10:54 PM,179135,0.00000,0,1372.10000,3.76000
01-22-2025 10:11:00 PM,179188,0.00000,0,1372.10000,3.76000
01-22-2025 10:11:04 PM,179236,0.00000,0,1372.10000,3.76000
01-22-2025 10:11:10 PM,179289,0.00000,0,1372.10000,3.76000
01-22-2025 10:13:45 PM,180843,0.00000,0,1372.10000,3.76000
01-22-2025 10:13:50 PM,180891,0.00000,0,1372.10000,3.76000
01-22-2025 10:13:55 PM,180945,0.00000,0,1372.10000,3.76000
01-22-2025 10:14:00 PM,180993,0.00000,0,1372.10000,3.76000
01-22-2025 10:16:36 PM,182550,0.00000,0,1372.10000,3.76000
01-22-2025 10:16:41 PM,182598,0.00000,0,1372.10000,3.76000
01-22-2025 10:16:46 PM,182651,0.00000,0,1372.10000,3.76000
01-22-2025 10:16:51 PM,182700,0.00000,0,1372.10000,3.76000
01-22-2025 10:19:26 PM,184253,0.00000,0,1372.10000,3.76000
01-22-2025 10:19:31 PM,184306,0.00000,0,1372.10000,3.76000
01-22-2025 10:19:36 PM,184355,0.00000,0,1372.10000,3.76000
01-22-2025 10:19:42 PM,184408,0.00000,0,1372.10000,3.76000
01-22-2025 10:22:17 PM,185962,0.00000,0,1372.10000,3.76000
01-22-2025 10:22:22 PM,186010,0.00000,0,1372.10000,3.76000
01-22-2025 10:22:27 PM,186063,0.00000,0,1372.10000,3.76000
01-22-2025 10:22:32 PM,186112,0.00000,0,1372.10000,3.76000
01-22-2025 10:25:08 PM,187668,0.00000,0,1372.10000,3.76000
01-22-2025 10:25:12 PM,187716,0.00000,0,1372.10000,3.76000
01-22-2025 10:25:18 PM,187769,0.00000,0,1372.10000,3.76000
01-22-2025 10:25:23 PM,187818,0.00000,0,1372.10000,3.76000
01-22-2025 10:27:58 PM,189375,0.00000,0,1372.10000,3.76000
01-22-2025 10:28:03 PM,189423,0.00000,0,1372.10000,3.76000
01-22-2025 10:28:08 PM,189476,0.00000,0,1372.10000,3.76000
